dateprd,well_bore_code,npd_well_bore_code,npd_well_bore_name,npd_field_code,npd_field_name,npd_facility_code,on_stream_hrs,avg_downhole_pressure,avg_downhole_temperature,avg_dp_tubing,avg_annulus_press,avg_choke_size_p,avg_whp_p,avg_wht_p,dp_choke_size,bore_oil_vol,bore_gas_vol,bore_wat_vol,bore_wi_vol,flow_kind,well_type
03/31/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,233.737,100.153,194.946,0.00,62.0283,38.791,84.109,9.99,1792.00,276835,3891,0,production,OP
04/01/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.742,104.540,204.088,0.00,64.8323,40.654,89.315,10.50,1801.00,278002,4027,0,production,OP
04/02/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.770,104.527,204.162,0.00,64.8416,40.608,88.778,10.46,1793.00,277767,4022,0,production,OP
04/03/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.816,104.516,204.222,0.00,64.8655,40.595,89.503,10.44,1787.00,277093,4029,0,production,OP
04/04/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.838,104.504,204.246,0.00,64.8369,40.592,88.678,10.43,1782.00,276537,4028,0,production,OP
04/05/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,23.17,247.342,104.477,204.701,0.00,58.6319,42.641,87.874,12.33,1555.00,243316,4157,0,production,OP
04/06/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.796,104.479,204.287,0.00,64.9612,40.509,89.809,10.36,1769.00,273190,4159,0,production,OP
04/07/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.687,104.465,204.215,0.00,65.1241,40.472,90.166,10.34,1776.00,275634,3950,0,production,OP
04/08/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.879,104.453,204.415,0.00,65.1331,40.464,90.139,10.32,1773.00,279172,4071,0,production,OP
04/09/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,245.009,104.443,204.503,0.00,65.2569,40.506,90.431,10.38,1787.00,277158,4086,0,production,OP
04/10/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.819,104.423,204.364,0.00,65.3245,40.454,89.445,10.35,1784.00,278647,4199,0,production,OP
04/11/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,245.153,104.414,204.502,0.00,65.2284,40.651,89.799,10.43,1789.00,279351,4229,0,production,OP
04/12/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,245.137,104.405,204.485,0.00,65.2118,40.652,90.292,10.51,1790.00,278960,4126,0,production,OP
04/13/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,22.50,247.885,104.376,205.483,0.00,59.9502,42.402,89.120,12.46,1533.00,239902,4053,0,production,OP
04/14/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,245.156,104.390,204.700,0.00,65.5529,40.456,89.667,10.32,1761.00,269991,4114,0,production,OP
04/15/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,245.496,104.377,204.755,0.00,63.7361,40.741,89.828,10.63,1746.00,269282,4078,0,production,OP
04/16/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,245.881,104.361,204.810,0.00,62.2395,41.071,90.117,10.96,1733.00,267457,4043,0,production,OP
04/17/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.143,104.346,204.853,0.00,61.3440,41.290,90.030,11.19,1724.00,266254,4028,0,production,OP
04/18/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.100,104.300,204.800,0.00,61.3400,41.300,90.000,11.20,1714.00,266383,4094,0,production,OP
04/19/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.100,104.300,204.800,0.00,61.3400,41.300,90.000,11.20,1710.00,266087,3984,0,production,OP
04/20/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.200,104.300,204.800,0.00,61.2000,41.400,90.400,11.30,1708.00,265227,3974,0,production,OP
04/21/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.200,104.300,204.800,0.00,61.2000,41.400,90.400,11.30,1706.00,263082,4047,0,production,OP
04/22/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.100,104.300,205.000,0.00,61.2000,41.100,90.400,11.00,1703.00,265463,4023,0,production,OP
04/23/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.100,104.300,205.000,0.00,61.2000,41.100,90.400,11.00,1700.00,266005,4024,0,production,OP
04/24/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.200,104.300,204.800,0.00,61.2000,41.400,90.400,11.30,1700.00,264834,4032,0,production,OP
04/25/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.200,104.300,204.800,0.00,61.2000,41.400,90.400,11.30,1696.00,264062,4039,0,production,OP
04/26/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.211,104.300,205.106,0.00,61.1158,41.106,90.400,11.03,1690.00,263580,4046,0,production,OP
04/27/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.224,104.222,205.145,0.00,61.0777,41.079,90.288,10.99,1691.00,263461,4049,0,production,OP
04/28/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.507,104.208,205.214,0.00,60.4478,41.293,90.244,11.22,1708.00,265879,4121,0,production,OP
04/29/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.615,104.195,205.248,0.00,60.2308,41.367,89.827,11.31,1704.00,265403,4110,0,production,OP
04/30/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.636,104.185,205.262,0.00,60.1732,41.374,90.323,11.31,1700.00,265063,4112,0,production,OP
05/01/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.620,104.173,205.299,0.00,60.2059,41.321,90.294,11.25,1699.00,264664,4111,0,production,OP
05/02/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.604,104.163,205.402,0.00,60.2955,41.202,89.222,11.15,1698.00,264431,4111,0,production,OP
05/03/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.695,104.153,205.402,0.00,60.2104,41.293,90.140,11.22,1692.00,263838,4033,0,production,OP
05/04/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.513,104.145,205.437,0.00,60.8853,41.076,90.303,10.99,1702.00,264621,4127,0,production,OP
05/05/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.497,104.134,205.513,0.00,61.1789,40.985,90.157,10.92,1699.00,264523,4142,0,production,OP
05/06/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.450,104.124,205.599,0.00,61.2015,40.852,88.349,10.79,1696.00,266274,4142,0,production,OP
05/07/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.445,104.113,205.647,0.00,61.1742,40.797,87.242,10.74,1695.00,264902,4137,0,production,OP
05/08/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.431,104.102,205.690,0.00,61.1629,40.741,85.452,10.69,1696.00,263881,4132,0,production,OP
05/09/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.432,104.091,205.735,0.00,61.3177,40.698,86.996,10.65,1689.00,264022,4140,0,production,OP
05/10/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.468,104.080,205.765,0.00,61.3132,40.703,89.014,10.65,1687.00,264022,4140,0,production,OP
05/11/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,23.33,248.518,104.054,206.183,0.00,57.0136,42.335,88.876,11.98,1671.00,262636,4301,0,production,OP
05/12/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.532,104.056,205.908,0.00,61.2031,40.624,89.434,10.55,1713.00,266995,4344,0,production,OP
05/13/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.579,104.051,205.851,0.00,61.2906,40.728,89.888,10.59,1651.00,257624,4177,0,production,OP
05/14/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.796,104.039,205.827,0.00,60.9360,40.970,90.250,10.81,1651.00,257259,4179,0,production,OP
05/15/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.980,104.025,205.826,0.00,60.2086,41.154,90.268,11.01,1649.00,256717,4161,0,production,OP
05/16/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.928,104.019,205.904,0.00,60.2473,41.024,89.757,10.92,1650.00,258980,4157,0,production,OP
05/17/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.941,104.011,205.957,0.00,60.2000,40.983,90.203,10.92,1648.00,258568,4160,0,production,OP
05/18/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,247.313,104.000,206.557,0.00,60.2243,40.757,88.997,10.72,1648.00,258670,4259,0,production,OP
05/19/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,21.92,252.482,103.950,207.603,0.00,50.2072,44.879,87.600,14.42,1312.00,208412,4327,0,production,OP
05/20/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.264,103.980,206.487,0.00,69.6682,39.777,88.770,9.53,1605.00,254784,4331,0,production,OP
05/21/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.010,103.986,207.438,0.00,74.2663,38.572,89.413,8.61,1680.00,259555,4355,0,production,OP
05/22/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.167,103.963,207.226,0.00,71.2254,38.941,89.741,8.80,1662.00,259143,4309,0,production,OP
05/23/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.899,103.945,207.409,0.00,66.5324,39.490,89.058,9.61,1630.00,255213,4115,0,production,OP
05/24/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,247.359,103.935,207.552,0.00,65.1390,39.807,89.469,9.92,1631.00,251314,4101,0,production,OP
05/25/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,247.378,103.925,207.542,0.00,65.1226,39.835,90.772,9.96,1633.00,251644,4113,0,production,OP
05/26/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,247.365,103.915,207.593,0.00,65.1805,39.773,89.989,9.89,1624.00,252977,4116,0,production,OP
05/27/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,247.450,103.904,207.576,0.00,65.1118,39.874,91.292,9.98,1621.00,252540,4111,0,production,OP
05/28/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,247.528,103.893,207.672,0.00,65.1252,39.856,90.570,9.95,1619.00,252524,4115,0,production,OP
05/29/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,247.560,103.882,207.707,0.00,65.1177,39.853,90.248,9.95,1624.00,250917,4124,0,production,OP
05/30/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,247.559,103.872,207.731,0.00,65.1830,39.829,90.797,9.94,1627.00,250932,4129,0,production,OP
05/31/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,247.538,103.860,207.656,0.00,65.1007,39.883,91.453,9.99,1623.00,250344,4133,0,production,OP
06/01/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,247.343,103.850,207.748,0.00,63.8083,39.595,89.903,10.04,1632.00,251862,4151,0,production,OP
06/02/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,21.50,248.812,103.822,208.341,0.00,61.6862,40.471,90.059,10.37,1360.00,209111,2772,0,production,OP
06/03/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.452,103.830,207.734,0.00,70.0933,38.718,91.081,9.30,1547.00,242897,4278,0,production,OP
06/04/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.438,103.826,207.677,0.00,70.1597,38.761,91.299,9.34,1577.00,247545,4286,0,production,OP
06/05/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.490,103.817,207.722,0.00,70.1486,38.768,91.410,9.33,1588.00,248624,4295,0,production,OP
06/06/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.525,103.808,207.770,0.00,68.7141,38.755,91.442,9.31,1617.00,253098,4293,0,production,OP
06/07/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.621,103.798,207.821,0.00,69.9391,38.800,91.428,9.35,1616.00,252550,4285,0,production,OP
06/08/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.713,103.786,207.955,0.00,69.6679,38.758,89.339,9.34,1608.00,252044,4257,0,production,OP
06/09/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.743,103.776,207.963,0.00,69.6535,38.780,90.783,9.35,1614.00,252281,4258,0,production,OP
06/10/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.739,103.765,207.888,0.00,69.5944,38.851,91.456,9.42,1615.00,252054,4268,0,production,OP
06/11/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.742,103.754,207.876,0.00,69.5638,38.866,91.563,9.56,1616.00,252651,4269,0,production,OP
06/12/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.699,103.743,207.881,0.00,69.6322,38.818,91.372,9.41,1626.00,252532,4260,0,production,OP
06/13/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.669,103.733,207.962,0.00,69.6797,38.707,89.989,9.29,1630.00,252764,4260,0,production,OP
06/14/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.923,103.720,207.893,0.00,68.1927,39.030,90.458,9.60,1622.00,252236,4240,0,production,OP
06/15/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,247.020,103.707,207.951,0.00,67.7044,39.069,90.438,9.66,1617.00,251188,4232,0,production,OP
06/16/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,248.249,103.683,208.008,0.00,67.7425,40.242,89.507,8.81,1565.00,240681,4164,0,production,OP
06/17/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,247.932,103.671,207.905,0.00,67.6864,40.028,91.419,9.13,1582.00,245234,4269,0,production,OP
06/18/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,247.061,103.675,207.959,0.00,67.6471,39.103,91.317,9.68,1617.00,252795,4239,0,production,OP
06/19/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,247.087,103.666,207.952,0.00,67.6123,39.135,91.513,9.71,1617.00,252440,4247,0,production,OP
06/20/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,11.68,248.500,103.659,207.919,0.00,63.2313,40.580,91.271,11.16,928.00,121323,1936,0,production,OP
06/24/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,291.478,100.127,182.632,0.00,0.0000,108.846,11.574,108.72,0.00,0,0,0,production,OP
06/28/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,291.478,100.124,182.528,0.00,0.0000,108.949,11.550,108.83,0.00,0,0,0,production,OP
07/01/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,247.451,103.494,202.932,0.00,62.8734,44.519,84.795,13.25,1344.00,208900,3659,0,production,OP
07/02/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,7.68,245.537,103.602,202.845,0.00,65.2635,42.692,88.530,11.44,546.00,75539,1205,0,production,OP
07/03/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,8.49,250.385,103.368,205.196,0.00,54.0855,45.189,80.310,13.40,401.00,79343,1145,0,production,OP
07/04/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,8.84,244.934,103.529,202.412,0.00,64.4840,42.522,88.825,11.20,646.00,93789,1416,0,production,OP
07/05/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,291.375,100.403,190.495,0.00,0.0000,100.879,18.774,100.88,0.00,0,0,0,production,OP
07/07/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,8.16,251.597,103.318,202.906,0.00,51.5484,48.691,75.444,17.76,514.00,89701,1338,0,production,OP
07/08/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,16.18,242.648,103.567,201.392,0.00,64.6110,41.256,86.267,11.13,1263.00,188461,2655,0,production,OP
07/09/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,1.58,283.184,102.023,211.841,0.00,10.2283,71.343,31.463,40.56,19.00,6611,164,0,production,OP
07/10/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,23.00,247.672,103.467,202.828,0.00,57.5494,44.844,86.565,14.40,1832.00,286417,4417,0,production,OP
07/11/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,18.01,242.705,103.536,201.263,0.00,65.7341,41.442,89.676,10.38,1508.00,218370,3115,0,production,OP
07/13/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,291.264,100.124,184.631,0.00,0.0000,106.633,14.575,106.63,0.00,0,0,0,production,OP
07/14/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,291.693,99.723,176.361,0.00,0.0000,115.332,13.785,115.33,0.00,0,0,0,production,OP
07/15/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,2.99,272.778,102.784,201.928,0.00,20.3423,70.851,52.496,41.06,141.00,13406,178,0,production,OP
07/16/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,11.18,244.119,103.473,199.960,0.00,60.0923,44.159,86.209,13.36,815.00,129292,1825,0,production,OP
07/17/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,291.175,100.146,186.028,0.00,0.0000,105.148,15.640,95.06,0.00,0,0,0,production,OP
07/18/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,292.415,99.611,177.188,0.00,0.0000,115.227,14.857,105.67,0.00,0,0,0,production,OP
07/20/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,21.49,244.754,103.393,198.190,0.00,56.8212,46.564,83.774,15.63,1791.00,273792,3423,0,production,OP
07/21/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,240.888,103.475,198.621,0.00,63.9861,42.266,88.919,11.50,2198.00,336052,4215,0,production,OP
07/22/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,7.01,243.145,103.498,199.344,0.00,58.5106,43.801,88.734,13.28,698.00,96201,1163,0,production,OP
07/23/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,291.461,100.334,187.040,0.00,0.0000,104.421,15.633,90.21,0.00,0,0,0,production,OP
07/24/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,291.565,99.733,179.734,0.00,0.0000,111.831,12.830,98.47,0.00,0,0,0,production,OP
07/25/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,17.74,245.310,103.330,198.413,0.00,56.8759,46.897,82.617,15.07,1417.00,217028,2827,0,production,OP
07/26/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,20.84,241.418,103.481,197.840,0.00,60.9923,43.578,88.880,12.61,1990.00,290164,3539,0,production,OP
07/27/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,290.926,101.008,189.045,0.00,0.0000,101.881,31.339,80.39,0.00,0,0,0,production,OP
07/28/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,6.99,250.462,103.244,200.514,0.00,46.7514,49.948,76.851,18.97,581.00,88658,1224,0,production,OP
07/29/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,240.332,103.482,197.608,0.00,63.5487,42.724,88.422,12.02,2241.00,341850,4127,0,production,OP
07/30/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,2.34,249.808,103.488,199.374,0.00,46.9677,50.433,87.971,20.65,266.00,30995,377,0,production,OP
07/31/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,291.426,100.155,186.173,0.00,0.0000,105.254,16.629,105.25,0.00,0,0,0,production,OP
08/01/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,291.793,99.662,176.776,0.00,0.0000,115.017,13.616,115.02,0.00,0,0,0,production,OP
08/02/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,298.718,99.707,174.641,0.00,0.0000,124.077,14.366,124.08,0.00,0,0,0,production,OP
08/03/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,0.00,300.262,99.624,174.544,0.00,0.0000,125.719,14.983,125.72,0.00,0,0,0,production,OP
08/04/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,7.83,245.493,103.225,196.771,0.00,56.5456,48.721,76.573,17.85,708.00,106399,1258,0,production,OP
08/05/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,238.618,103.428,195.578,0.00,65.5070,43.040,87.935,12.51,2390.00,361028,4100,0,production,OP
08/06/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,22.33,241.969,103.431,197.882,0.00,58.7073,44.088,88.044,13.56,2083.00,317416,4805,0,production,OP
08/07/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,241.516,103.490,197.527,0.00,58.9206,43.989,88.712,13.32,2241.00,344365,3979,0,production,OP
08/08/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,242.954,103.497,198.214,0.00,55.8490,44.741,88.626,14.11,2159.00,331706,3954,0,production,OP
08/09/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,243.608,103.507,198.423,0.00,54.4733,45.185,88.542,14.59,2110.00,324080,3970,0,production,OP
08/10/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,244.564,103.494,198.766,0.00,52.6082,45.798,89.105,15.25,1994.00,306287,3827,0,production,OP
08/11/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,245.213,103.483,199.162,0.00,51.8528,46.052,89.225,15.52,1934.00,298096,3813,0,production,OP
08/12/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,245.414,103.482,199.562,0.00,51.9670,45.852,89.157,15.33,1907.00,293606,3842,0,production,OP
08/13/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,245.855,103.474,200.081,0.00,52.2268,45.774,87.122,15.25,1877.00,289899,3860,0,production,OP
08/14/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.108,103.464,200.438,0.00,52.1830,45.670,88.924,15.16,1850.00,285819,3876,0,production,OP
08/15/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,246.354,103.449,200.760,0.00,52.0347,45.594,89.516,15.06,1823.00,283878,3887,0,production,OP
08/16/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,247.365,103.427,201.215,0.00,50.7276,46.150,89.249,15.67,1779.00,275441,3862,0,production,OP
08/17/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,247.799,103.406,201.415,0.00,50.0535,46.384,89.453,15.91,1749.00,271770,3859,0,production,OP
08/18/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,247.910,103.390,201.677,0.00,50.0502,46.233,89.619,15.76,1737.00,270590,3877,0,production,OP
08/19/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,248.022,103.373,201.980,0.00,50.0515,46.042,89.562,15.58,1726.00,266530,3899,0,production,OP
08/20/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,248.071,103.357,202.310,0.00,50.0689,45.761,88.458,15.30,1710.00,264777,3908,0,production,OP
08/21/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,248.225,103.341,202.574,0.00,50.0579,45.651,88.497,15.20,1694.00,262726,3919,0,production,OP
08/22/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,248.374,103.328,202.752,0.00,50.0065,45.622,89.380,15.17,1681.00,260328,3932,0,production,OP
08/23/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,248.045,103.323,202.951,0.00,50.8448,45.094,89.583,14.63,1678.00,260476,3957,0,production,OP
08/24/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,248.312,103.316,203.303,0.00,51.2898,45.010,88.259,14.56,1657.00,257809,3971,0,production,OP
08/25/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,23.16,248.750,103.304,203.573,0.00,50.2781,45.176,88.209,14.76,1573.00,244736,3927,0,production,OP
08/26/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,23.01,253.056,103.251,205.058,0.00,45.5978,47.998,86.584,17.22,1352.00,211795,3615,0,production,OP
08/27/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,248.234,103.287,204.029,0.00,51.9858,44.206,89.263,13.73,1620.00,251645,4114,0,production,OP
08/28/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,248.127,103.278,204.073,0.00,52.0355,44.054,87.809,13.57,1627.00,253630,4128,0,production,OP
08/29/11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,24.00,247.360,103.276,204.040,0.00,54.1451,43.320,88.689,12.82,1661.00,258456,4203,0,production,OP
