depth,hook_load_avg,wob_avg,rpm_surface_avg,torqueabs_avg,spp_avg,rop_inst,well_bore_code
654.5932,48.42,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
654.5932,47.99,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
654.5932,63.98,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
654.5932,63.98,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
654.5932,65.56,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
654.2651,66.68,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
654.2651,66.68,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
654.0026,66.68,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
654.0026,66.65,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
654.0026,66.65,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
654.8228,67.22,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
656.168,67.22,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
656.168,67.27,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
658.1365,67.27,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
658.1365,68.45,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
658.1365,68.45,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
660.4002,68.45,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
662.8281,67.41,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
662.8281,66.3,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
665.5184,66.3,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
665.5184,66.3,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
665.5184,66.9,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
670.9645,66.86,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
670.9645,66.86,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
670.9645,67.45,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
673.6877,65.79,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
676.4108,65.79,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
676.4108,65.79,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
679.1995,66.19,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
679.1995,66.19,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
679.1995,66.19,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
682.0538,66.38,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
682.0538,67.32,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
682.0538,67.32,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
685.2034,66.81,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
688.6811,66.66,-999.25,0,-14,0.09,-3278.3794,NO 15/9-F-15 D
688.6811,66.66,-999.25,0,-14,0.09,-3278.3794,NO 15/9-F-15 D
688.6811,66.66,-999.25,0,-14,0.09,-3278.3794,NO 15/9-F-15 D
695.5708,66.86,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
695.5708,66.86,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
695.5708,66.86,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
699.0157,66.79,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
699.0157,65.87,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
702.395,65.87,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
702.395,65.82,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
702.395,65.82,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
705.8071,65.82,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
709.2848,66.86,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
709.2848,66.86,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
709.2848,66.86,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
716.2401,66.76,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
716.2401,66.76,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
716.2401,66.76,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
719.685,66.31,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
719.685,66.31,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
723.1955,66.31,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
723.1955,66.28,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
723.1955,66.28,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
726.8045,66.79,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
730.4462,66.79,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
730.4462,66.79,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
734.0879,66.17,-999.25,0,-13,0.09,-3278.3794,NO 15/9-F-15 D
734.0879,64.8,-999.25,0,-13,0.09,-3278.3794,NO 15/9-F-15 D
734.0879,64.8,-999.25,0,-13,0.09,-3278.3794,NO 15/9-F-15 D
737.7297,66.04,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
741.273,66.04,-999.25,0,-13,0.09,-3278.3794,NO 15/9-F-15 D
741.273,66.04,-999.25,0,-13,0.09,-3278.3794,NO 15/9-F-15 D
744.9147,65.99,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
748.5564,66.62,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
748.5564,66.62,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
748.5564,66.62,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
751.6076,65.45,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
751.6076,67.11,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
752.0669,67.11,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
752.9528,46.63,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
752.9528,46.63,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
752.9528,46.63,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
753.3464,49,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
753.3464,45.44,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
753.3464,45.44,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
753.3464,45.44,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
753.3464,47.78,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
753.3464,46.8,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
753.3464,46.8,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
753.3464,44.61,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
753.3464,46.76,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
753.3464,46.76,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
753.3464,46.76,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
753.3464,46.97,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
753.3464,46.97,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
753.3464,46.97,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
753.3464,46.89,-999.25,0,-13,0.09,-3278.3794,NO 15/9-F-15 D
753.3464,49.7,-999.25,0,-13,0.09,-3278.3794,NO 15/9-F-15 D
753.3464,49.7,-999.25,0,-13,0.09,-3278.3794,NO 15/9-F-15 D
753.3464,50.57,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
753.3464,50.57,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
753.3464,50.57,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
753.3464,47.12,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
749.0158,47.65,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
749.0158,47.65,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
749.0158,47.65,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
749.0158,50.06,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
749.0158,49.25,-999.25,0,-4,0.09,-3278.3794,NO 15/9-F-15 D
749.0158,49.25,-999.25,0,-4,0.09,-3278.3794,NO 15/9-F-15 D
749.0158,47.7,-999.25,0,-4,0.09,-3278.3794,NO 15/9-F-15 D
749.0158,47.7,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
749.0158,47.7,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,48.38,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,47.02,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,47.02,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,47.02,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,48.51,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,47.61,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,47.61,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,47.61,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,50.08,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,50.08,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,50.08,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,50.08,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,49.72,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,49.72,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,49.72,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,50,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,50,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,49.38,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,49.38,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,49.38,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,48.85,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,48.16,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,48.16,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,48.16,-999.25,0,-4,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,48.53,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,48.46,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,48.46,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,48.25,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,48.34,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,48.34,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,48.34,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,48.02,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,48.02,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,48.42,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,48.42,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,48.23,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,48.23,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,48.53,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,48.53,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,48.53,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,48.4,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,47.99,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,47.99,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,47.99,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,47.89,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,67.56,-999.25,0,-13,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,67.56,-999.25,0,-13,0.09,-3278.3794,NO 15/9-F-15 D
728.6746,67.8,-999.25,0,-13,0.09,-3278.3794,NO 15/9-F-15 D
728.1824,67.33,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
728.1824,67.33,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
728.3137,67.33,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
728.3137,67.32,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
728.3137,67.32,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
728.8714,67.65,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
729.9869,67.65,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
729.9869,67.65,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
730.7743,67.62,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
730.7743,67.3,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
730.7743,67.3,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
731.5289,67.67,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
732.1194,67.67,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
732.1194,67.27,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
732.5459,67.27,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
732.5459,67.62,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
732.5459,67.62,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
732.874,67.94,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
732.874,67.94,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
732.874,67.94,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
732.874,67.76,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
732.874,67.61,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
732.874,67.61,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
732.874,67.81,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
732.874,67.81,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
732.874,67.81,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
732.874,67.57,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
732.874,67.89,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
732.874,67.89,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
732.874,67.81,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
732.874,67.7,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
732.874,67.7,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
732.874,67.7,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
732.874,67.78,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
732.874,67.78,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
731.5289,67.78,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
731.5289,67.43,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
731.5289,67.72,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
731.5289,67.72,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
731.5289,67.4,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
731.5289,67.57,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
731.5289,67.57,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
731.5289,67.57,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
731.5289,67.56,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
731.5289,67.56,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
731.5289,67.56,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
731.5289,67.7,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
731.5289,67.81,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
731.5289,67.81,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
731.5289,67.38,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
731.5289,67.38,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
731.5289,67.38,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
731.5289,67.73,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
731.5289,68.16,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
731.6929,68.16,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
731.6929,68.16,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
732.5459,67.22,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
732.5459,67.06,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
732.5459,67.06,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
733.9895,67.06,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
735.5315,68.43,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
735.5315,68.43,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
737.4344,68.43,-999.25,0,-13,0.09,-3278.3794,NO 15/9-F-15 D
739.5341,68.66,-999.25,0,-13,0.09,-3278.3794,NO 15/9-F-15 D
739.5341,68.66,-999.25,0,-13,0.09,-3278.3794,NO 15/9-F-15 D
739.5341,69.02,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
742.0603,69.02,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
742.0603,66.87,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
744.8819,66.87,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
744.8819,69.12,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
744.8819,69.12,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
748.1299,69.12,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
751.6076,68.39,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
751.6076,66.95,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
751.6076,66.95,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
759.1208,69.02,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
759.1208,69.02,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
759.1208,67.89,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
762.8937,67.89,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
762.8937,66.97,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
766.7323,66.97,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
766.7323,66.97,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
766.7323,67.61,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
770.5381,67.99,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
774.3766,67.99,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
774.3766,67.99,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
778.1168,68.8,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
778.1168,66.66,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
778.1168,66.66,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
781.8569,66.66,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
785.6955,68.75,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
785.6955,68.75,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
789.4685,68.75,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
789.4685,66.49,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
789.4685,66.49,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
793.143,67.32,-999.25,0,-13,0.09,-3278.3794,NO 15/9-F-15 D
796.8504,67.32,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
796.8504,67.61,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
800.5906,67.61,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
800.5906,66.68,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
800.5906,66.68,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
804.3307,66.68,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
808.0709,67.33,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
808.0709,69.02,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
811.811,69.02,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
811.811,69.02,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
811.811,68.16,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
815.5184,68.29,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
819.1601,68.29,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
819.1601,68.29,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
822.8674,66.62,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
826.6404,66.62,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
826.6404,66.62,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
826.6404,69.28,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
829.0682,69.28,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
829.0682,69.28,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
829.1995,63.65,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
829.1995,43.06,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
829.1995,43.06,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
829.4948,49.38,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
829.8557,49.38,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
829.8557,49.38,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
829.8557,45.63,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
829.8557,46.4,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
829.8557,46.4,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
829.8557,46.4,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
829.8557,46.97,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
829.8557,49.02,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
829.8557,49.02,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
829.8557,49.76,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
829.8557,47.12,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
829.8557,47.12,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
829.8557,47.12,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
829.8557,46.78,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
829.8557,46.78,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
829.8557,46.78,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
829.8557,45.14,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
829.8557,50.8,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,50.8,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,49.08,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,46.16,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,46.16,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,46.16,-999.25,0,-11,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,51.23,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,51.23,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,51.74,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,51.74,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,49.51,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,49.51,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,46.08,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,46.08,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,46.08,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,48.06,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,48.34,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,48.34,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,48.76,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,48.76,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,50.38,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,50.38,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,49.68,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,50.78,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,50.78,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,50.78,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,49.23,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,49.23,-999.25,0,-6,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,48.48,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,48.48,-999.25,0,-8,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,48.4,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,48.4,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
826.4435,48.4,-999.25,0,-9,0.09,-3278.3794,NO 15/9-F-15 D
